ticker,date,open,high,low,close,adj_close,volume,daily_return,log_return,sma_20,sma_50,ema_20,rolling_volatility_20,rsi_14
IMOEX.ME,2015-02-04 21:00:00,1654.969970703125,1698.760009765625,1642.52001953125,1696.06005859375,1696.06005859375,0,0.024178475254081455,0.023890803670502087,1612.8885070800782,1596.5891378651495,1611.5420043138058,0.2479520215130073,81.02180905026717
IMOEX.ME,2015-02-05 21:00:00,1696.9599609375,1762.3599853515625,1696.9599609375,1755.449951171875,1755.449951171875,0,0.035016385343905165,0.034417257842169396,1624.8925048828125,1603.2083384195964,1625.2475230621933,0.2502601140701747,83.73013773037252
IMOEX.ME,2015-02-08 21:00:00,1755.699951171875,1829.6600341796875,1740.5799560546875,1748.550048828125,1748.550048828125,0,-0.003930560560353125,-0.003938305514848973,1636.6590087890625,1609.0220068359374,1636.9906207541867,0.25158724272944616,82.26135518000828
IMOEX.ME,2015-02-09 21:00:00,1748.02001953125,1774.06005859375,1729.8399658203125,1742.3499755859375,1742.3499755859375,0,-0.0035458368757261827,-0.0035521382554871378,1647.1220092773438,1614.1500056340144,1647.0248450238773,0.25338830725829825,80.88826277123593
IMOEX.ME,2015-02-10 21:00:00,1744.8599853515625,1787.760009765625,1744.8599853515625,1763.5999755859375,1763.5999755859375,0,0.012196172007781447,0.012122397937084762,1657.5790100097656,1619.685189706308,1658.1272384107401,0.2527906868848848,81.99740157161551
IMOEX.ME,2015-02-11 21:00:00,1764.239990234375,1816.5999755859375,1748.02001953125,1802.800048828125,1802.800048828125,0,0.02222730425541286,0.021983878260625343,1669.5585144042968,1626.2250061035156,1671.905601307634,0.25879857489358554,83.85839590709344
IMOEX.ME,2015-02-12 21:00:00,1802.8800048828125,1839.7099609375,1802.8800048828125,1838.1800537109375,1838.1800537109375,0,0.019625029911559233,0.019434941974450302,1681.896014404297,1633.5338008485992,1687.741263441282,0.25970613020786654,85.33217154336532
IMOEX.ME,2015-02-15 21:00:00,1838.2099609375,1848.1300048828125,1785.6700439453125,1800.5899658203125,1800.5899658203125,0,-0.02044962233962755,-0.02066161090340732,1693.1055114746093,1639.1023396809896,1698.4887589059515,0.2719709618375308,77.26085588196202
IMOEX.ME,2015-02-16 21:00:00,1800.9200439453125,1842.489990234375,1781.8199462890625,1793.8199462890625,1793.8199462890625,0,-0.00375988962493512,-0.0037669757776087284,1704.2480102539062,1644.093230216734,1707.567919609105,0.2721290810247459,75.86899090700514
IMOEX.ME,2015-02-17 21:00:00,1795.8299560546875,1833.050048828125,1795.8299560546875,1809.6700439453125,1809.6700439453125,0,0.008835946823447793,0.008797138284563947,1713.8230102539062,1649.267505645752,1717.2919314506487,0.25851773170460024,76.91744212539567
IMOEX.ME,2015-02-18 21:00:00,1809.6700439453125,1819.8299560546875,1757.4000244140625,1797.8699951171875,1797.8699951171875,0,-0.006520552665169488,-0.006541904335771566,1720.3885070800782,1653.7706113873105,1724.9660327522238,0.24569361627194666,74.32825621552131
IMOEX.ME,2015-02-19 21:00:00,1797.8800048828125,1808.9300537109375,1780.030029296875,1792.699951171875,1792.699951171875,0,-0.0028756494959889523,-0.0028797921197295066,1726.4335021972656,1657.8567684397979,1731.416882125524,0.24683205771699882,73.16615554677406
IMOEX.ME,2015-02-23 21:00:00,1786.489990234375,1786.489990234375,1755.030029296875,1772.1600341796875,1772.1600341796875,0,-0.011457531963874223,-0.011523675194031064,1732.9230041503906,1661.1225760323662,1735.2971823211585,0.24062472309956198,68.57873644199032
IMOEX.ME,2015-02-24 21:00:00,1772.4000244140625,1773.72998046875,1727.699951171875,1746.22998046875,1746.22998046875,0,-0.014631891708888567,-0.014739993622604105,1736.5385009765625,1663.4866706000435,1736.3384011923577,0.24213653504651478,63.19218318289359
IMOEX.ME,2015-02-25 21:00:00,1746.7900390625,1769.47998046875,1735.3900146484375,1760.6600341796875,1760.6600341796875,0,0.008263547111396985,0.008229590943308268,1742.1860046386719,1666.1129777238175,1738.654747191151,0.23344338012516458,64.84693872769144
IMOEX.ME,2015-02-26 21:00:00,1760.6700439453125,1769.2099609375,1741.0799560546875,1758.969970703125,1758.969970703125,0,-0.0009599033565557136,-0.0009603643588180337,1748.152001953125,1668.5565828022204,1740.5895303827676,0.23201736189497446,64.48130407370795
IMOEX.ME,2015-03-01 21:00:00,1759.25,1789.5400390625,1759.25,1783.3399658203125,1783.3399658203125,0,0.013854696511644171,0.013759597575153994,1754.934503173828,1671.499746469351,1744.6610004244385,0.23483484910018396,67.34086684323427
IMOEX.ME,2015-03-02 21:00:00,1783.43994140625,1825.739990234375,1769.6300048828125,1807.699951171875,1807.699951171875,0,0.013659754067339103,0.013567300603016393,1764.0539978027343,1674.904751586914,1750.6647100194325,0.22750267962203438,69.94556528226386
IMOEX.ME,2015-03-03 21:00:00,1807.7099609375,1816.2099609375,1756.3599853515625,1759.3499755859375,1759.3499755859375,0,-0.026746681911781756,-0.027110883210747797,1769.3034973144531,1676.9643911966464,1751.4918781686235,0.2496680227194317,59.75835341563071
IMOEX.ME,2015-03-04 21:00:00,1760.6700439453125,1791.969970703125,1746.0899658203125,1760.550048828125,1760.550048828125,0,0.0006821117224204976,0.0006818791899556374,1774.5299987792969,1678.9545259021577,1752.354561088576,0.249705985778973,59.91440911004485
IMOEX.ME,2015-03-05 21:00:00,1761.2900390625,1766.800048828125,1723.219970703125,1728.550048828125,1728.550048828125,0,-0.018176137634542178,-0.018343352942337948,1776.1544982910157,1680.10791015625,1750.0874646828188,0.24797463391055893,53.91087269462415
IMOEX.ME,2015-03-09 21:00:00,1726.8599853515625,1726.8599853515625,1663.8900146484375,1665.3800048828125,1665.3800048828125,0,-0.03654510552826562,-0.037229606471866745,1771.6510009765625,1679.7731850363991,1742.0200875590087,0.25012565883083876,44.443490442545375
IMOEX.ME,2015-03-10 21:00:00,1665.4100341796875,1692.31005859375,1655.6099853515625,1671.469970703125,1671.469970703125,0,0.0036568025330296905,0.0036501326859107405,1767.7969970703125,1679.5886691623264,1735.3010288108294,0.2510493554192981,45.43827717593847
IMOEX.ME,2015-03-11 21:00:00,1671.7099609375,1680.780029296875,1656.3699951171875,1664.699951171875,1664.699951171875,0,-0.004050338713774249,-0.004058563552055374,1763.9144958496095,1679.2650013799253,1728.5771166547386,0.2510905149375008,44.484679362284986
IMOEX.ME,2015-03-12 21:00:00,1664.5899658203125,1668.949951171875,1621.949951171875,1627.8800048828125,1627.8800048828125,0,-0.0221180677413626,-0.02236633989693248,1757.1284973144532,1678.1717035821143,1718.9869155336028,0.25467254468690076,39.6151937501613
IMOEX.ME,2015-03-15 21:00:00,1626.77001953125,1636.1400146484375,1609.8499755859375,1609.8499755859375,1609.8499755859375,0,-0.011075772933382133,-0.011137566000707852,1747.4809936523438,1676.7483342488606,1708.5929212528727,0.23632193756570685,37.45317607654195
IMOEX.ME,2015-03-16 21:00:00,1609.9599609375,1627.5400390625,1604.27001953125,1611.68994140625,1611.68994140625,0,0.0011429424158875268,0.001142289754460125,1736.1564880371093,1675.4206119459502,1699.3640660293847,0.218831663948695,37.82608576923596
IMOEX.ME,2015-03-17 21:00:00,1611.739990234375,1640.199951171875,1611.739990234375,1632.1199951171875,1632.1199951171875,0,0.012676168775435537,0.012596498715664442,1727.7329895019532,1674.554599609375,1692.9598687996518,0.22225309307863242,41.96363389381203
IMOEX.ME,2015-03-18 21:00:00,1634.77001953125,1652.6800537109375,1607.489990234375,1607.969970703125,1607.969970703125,0,-0.014796721127314227,-0.014907284612297516,1718.4404907226562,1678.0007983398436,1684.8655927904588,0.22499309173540083,38.68627145256491
IMOEX.ME,2015-03-19 21:00:00,1607.969970703125,1640.800048828125,1599.6700439453125,1628.6400146484375,1628.6400146484375,0,0.012854745002653267,0.01277282406964022,1709.3889892578125,1680.9589990234374,1679.510775824552,0.22874774792283606,42.803715532371626
IMOEX.ME,2015-03-22 21:00:00,1629.2900390625,1638.8199462890625,1597.6400146484375,1602.8499755859375,1602.8499755859375,0,-0.015835322005192887,-0.01596204024650459,1699.63798828125,1682.0681982421875,1672.2097472303983,0.23186521576515995,39.26107226375036
IMOEX.ME,2015-03-23 21:00:00,1602.3299560546875,1623.8499755859375,1590.6199951171875,1618.6199951171875,1618.6199951171875,0,0.009838737106687256,0.009790651874155737,1690.9339904785156,1684.1331982421875,1667.1059613148543,0.23821403354111714,42.40035666700154
IMOEX.ME,2015-03-24 21:00:00,1618.6199951171875,1625.989990234375,1595.9000244140625,1615.5,1615.5,0,-0.0019275649173984277,-0.0019294250614037315,1683.1009887695313,1686.178798828125,1662.1911078562969,0.23721892833838715,41.93852568188549
IMOEX.ME,2015-03-25 21:00:00,1615.5400390625,1633.2099609375,1574.260009765625,1581.8399658203125,1581.8399658203125,0,-0.02083567575344325,-0.02105580145952946,1674.8814880371094,1687.153798828125,1654.538618138584,0.24180485010831565,37.2274299047019
IMOEX.ME,2015-03-26 21:00:00,1581.8399658203125,1594.31005859375,1569.68994140625,1571.550048828125,1571.550048828125,0,-0.0065050303535929554,-0.00652628026789813,1665.4259887695312,1687.4956005859376,1646.6349448709213,0.23676327838116407,35.89978296239515
IMOEX.ME,2015-03-29 21:00:00,1571.77001953125,1615.550048828125,1571.6700439453125,1612.8399658203125,1612.8399658203125,0,0.026273370690915288,0.02593415442743403,1658.1194885253906,1688.4882006835937,1643.41637543753,0.26179879135242795,44.459273617531665
IMOEX.ME,2015-03-30 21:00:00,1612.9300537109375,1626.1800537109375,1606.3900146484375,1626.1800537109375,1626.1800537109375,0,0.008271178897678144,0.008237160152191966,1650.261492919922,1689.1832006835937,1641.7748209873782,0.2574334169506273,46.92517854531245
IMOEX.ME,2015-03-31 21:00:00,1625.2099609375,1662.81005859375,1613.8299560546875,1661.9000244140625,1661.9000244140625,0,0.021965569324019274,0.021727801707178054,1642.9714965820312,1690.8932006835937,1643.691507028015,0.2665453758786782,52.94898311551346
IMOEX.ME,2015-04-01 21:00:00,1661.9000244140625,1682.280029296875,1656.3599853515625,1679.239990234375,1679.239990234375,0,0.010433820064733368,0.010379763450357812,1638.965997314453,1693.0586010742188,1647.0770768571922,0.25685870847202424,55.58434482169073
IMOEX.ME,2015-04-02 21:00:00,1679.6099853515625,1692.8699951171875,1676.489990234375,1681.469970703125,1681.469970703125,0,0.0013279700827268925,0.0013270891103070118,1635.0119934082031,1694.324599609375,1650.352590556805,0.25696924434903795,55.92623675730031
IMOEX.ME,2015-04-05 21:00:00,1681.800048828125,1701.239990234375,1679.31005859375,1700.6400146484375,1700.6400146484375,0,0.011400764973100497,0.011336266014162058,1633.6164916992188,1695.0061987304687,1655.1418690417222,0.2539681748318412,58.85810095947209
IMOEX.ME,2015-04-06 21:00:00,1700.6400146484375,1709.81005859375,1684.22998046875,1695.6400146484375,1695.6400146484375,0,-0.002940069595524397,-0.002944400090190998,1635.1294921875,1695.482998046875,1658.998835289981,0.2149237073940114,57.77850415653392
IMOEX.ME,2015-04-07 21:00:00,1695.510009765625,1695.510009765625,1669.8800048828125,1683.6300048828125,1683.6300048828125,0,-0.007082877062272619,-0.007108079711363639,1635.7374938964845,1696.3081982421875,1661.3446609654886,0.21648508224193436,55.16124088267398
IMOEX.ME,2015-04-08 21:00:00,1683.0999755859375,1683.0999755859375,1648.3800048828125,1667.5999755859375,1667.5999755859375,0,-0.009521111675596883,-0.009566727230799373,1635.8824951171875,1696.181796875,1661.940405215055,0.21884704953684977,51.78917720520691
IMOEX.ME,2015-04-09 21:00:00,1667.6199951171875,1674.3399658203125,1635.93994140625,1657.02001953125,1657.02001953125,0,-0.006344420850072363,-0.0063646322196738965,1637.3394958496094,1696.367998046875,1661.4717970546926,0.2039353344480917,49.63260958074361
IMOEX.ME,2015-04-12 21:00:00,1657.0999755859375,1694.800048828125,1654.489990234375,1678.18994140625,1678.18994140625,0,0.012775899883809894,0.012694976591293435,1640.756494140625,1697.1387963867187,1663.0640012786505,0.202840871703165,53.77999268902753
IMOEX.ME,2015-04-13 21:00:00,1678.4300537109375,1678.4300537109375,1641.9200439453125,1647.3900146484375,1647.3900146484375,0,-0.01835306361805711,-0.0185235705285701,1642.5414978027343,1697.1327978515626,1661.5712406472016,0.21565233827466623,47.63444083279555
IMOEX.ME,2015-04-14 21:00:00,1647.2900390625,1681.699951171875,1643.1400146484375,1677.699951171875,1677.699951171875,0,0.018398761831700083,0.018231552462696986,1644.8204956054688,1698.180595703125,1663.1073083162182,0.22051116619730315,53.2910977127534
IMOEX.ME,2015-04-15 21:00:00,1678.0400390625,1686.8399658203125,1661.3800048828125,1686.7900390625,1686.7900390625,0,0.0054181845116438865,0.0054035589554661916,1648.7614990234374,1698.8291967773437,1665.3628064825307,0.21224852218372467,54.86576188246608
IMOEX.ME,2015-04-16 21:00:00,1686.7900390625,1694.0400390625,1656.5899658203125,1656.5899658203125,1656.5899658203125,0,-0.017903872173072766,-0.018066085574447884,1650.1589965820312,1698.840595703125,1664.5272978480336,0.22032060396679373,48.96026260951306
IMOEX.ME,2015-04-19 21:00:00,1657.6300048828125,1691.9300537109375,1655.9300537109375,1683.239990234375,1683.239990234375,0,0.01608727866516202,0.015959249664729943,1654.1784973144531,1698.5841943359376,1666.3094590276853,0.21712630948258738,53.69659757357466
IMOEX.ME,2015-04-20 21:00:00,1683.510009765625,1711.2099609375,1682.93994140625,1710.239990234375,1710.239990234375,0,0.016040493427345703,0.015913204097647904,1658.7594970703126,1697.6799951171874,1670.493319142608,0.22092724890957527,57.95368664276751
IMOEX.ME,2015-04-21 21:00:00,1710.1300048828125,1712.8699951171875,1669.25,1677.56005859375,1677.56005859375,0,-0.019108389364785316,-0.019293314170212975,1661.8625,1696.2601953125,1671.1663419474787,0.23401822077486403,51.751755028473426
IMOEX.ME,2015-04-22 21:00:00,1677.8900146484375,1678.3399658203125,1633.260009765625,1662.6400146484375,1662.6400146484375,0,-0.008893895553175879,-0.00893368232416629,1665.9025024414063,1694.66599609375,1670.3543107761413,0.22189947600416138,49.164885171052745
IMOEX.ME,2015-04-23 21:00:00,1663.1500244140625,1689.6800537109375,1657.6600341796875,1682.699951171875,1682.699951171875,0,0.0120651111164789,0.011992907843510084,1671.4599975585938,1693.0479956054687,1671.5300860519255,0.22165519451070403,52.5958038179885
IMOEX.ME,2015-04-26 21:00:00,1682.8199462890625,1698.6400146484375,1677.219970703125,1677.219970703125,1677.219970703125,0,-0.0032566593140587186,-0.003261973770388574,1674.6789978027343,1690.5363940429688,1672.0719798282303,0.20599166869028726,51.571819732743016
IMOEX.ME,2015-04-27 21:00:00,1676.3199462890625,1682.1700439453125,1667.3599853515625,1677.8900146484375,1677.8900146484375,0,0.0003994967607210409,0.00039941698313667806,1677.2644958496094,1687.3305932617188,1672.6260783825358,0.20469712644891697,51.695652986878315
IMOEX.ME,2015-04-28 21:00:00,1677.8900146484375,1694.260009765625,1666.52001953125,1670.989990234375,1670.989990234375,0,-0.00411232223436786,-0.004120801084607228,1677.718994140625,1684.73859375,1672.4702604636634,0.1910359359774965,50.2701078405124
IMOEX.ME,2015-04-29 21:00:00,1670.989990234375,1692.3199462890625,1668.5999755859375,1688.3399658203125,1688.3399658203125,0,0.010383051776093444,0.010329518136833329,1678.1739929199218,1682.628994140625,1673.9816609738205,0.1910007585465599,53.72553158143534
IMOEX.ME,2015-05-04 21:00:00,1689.550048828125,1734.3299560546875,1689.550048828125,1721.800048828125,1721.800048828125,0,0.019818332613808165,0.01962450615297049,1680.190496826172,1680.8715942382812,1678.535793150421,0.20300905434395064,59.561250222928756
IMOEX.ME,2015-05-05 21:00:00,1722.1600341796875,1723.449951171875,1697.8900146484375,1714.31005859375,1714.31005859375,0,-0.0043500929387664256,-0.004359582122273631,1680.8739990234376,1679.2003955078126,1681.9428660497856,0.20022571454245405,57.8039367271566
IMOEX.ME,2015-05-06 21:00:00,1713.0899658203125,1713.0899658203125,1676.2099609375,1686.97998046875,1686.97998046875,0,-0.015942319178491537,-0.016070764926848533,1680.4409973144532,1677.08599609375,1682.4225912325442,0.20838891680762606,51.79847110345081
IMOEX.ME,2015-05-07 21:00:00,1686.93994140625,1713.5899658203125,1684.3199462890625,1708.52001953125,1708.52001953125,0,0.012768402299898618,0.012687573560016136,1681.685498046875,1675.8131958007812,1684.9080605943257,0.21157839696364752,55.70453075936372
IMOEX.ME,2015-05-11 21:00:00,1708.4200439453125,1719.969970703125,1689.3399658203125,1704.6199951171875,1704.6199951171875,0,-0.002282691668507697,-0.002285300980727548,1683.5364990234375,1674.98099609375,1686.785387691741,0.20843206391570412,54.838036918206335
IMOEX.ME,2015-05-12 21:00:00,1704.5,1707.9100341796875,1681.1400146484375,1682.260009765625,1682.260009765625,0,-0.013117284447919042,-0.013204075837289024,1684.7984985351563,1673.4129956054687,1686.3543993178253,0.21304273834084847,50.032761281647176
IMOEX.ME,2015-05-13 21:00:00,1682.260009765625,1694.699951171875,1672.219970703125,1677.5699462890625,1677.5699462890625,0,-0.0027879539722375224,-0.0027918475543488044,1684.7674987792968,1671.7849951171875,1685.5177847436573,0.2085773888579132,49.06164683258433
IMOEX.ME,2015-05-14 21:00:00,1677.77001953125,1694.9000244140625,1677.77001953125,1691.4599609375,1691.4599609375,0,0.008279842327387543,0.008245752476034275,1686.97099609375,1669.9473950195313,1686.083706285928,0.1984775404113212,52.03115080137866
IMOEX.ME,2015-05-17 21:00:00,1691.530029296875,1696.489990234375,1677.68994140625,1678.550048828125,1678.550048828125,0,-0.007632407746867131,-0.007661683629657617,1687.0135009765625,1667.3643969726563,1685.3662150994705,0.1903296697999825,49.162496571027965
IMOEX.ME,2015-05-18 21:00:00,1678.31005859375,1681.22998046875,1646.8599853515625,1659.3599853515625,1659.3599853515625,0,-0.01143252385590765,-0.011498377553865407,1685.6419982910156,1665.3645971679687,1682.8894313139556,0.19342591715708327,45.17541827540966
IMOEX.ME,2015-05-19 21:00:00,1659.1800537109375,1662.18994140625,1631.7900390625,1636.8599853515625,1636.8599853515625,0,-0.01355944472484849,-0.013652213545758775,1684.655499267578,1662.8907958984375,1678.5056745556324,0.1887850582604125,40.97905073432896
IMOEX.ME,2015-05-20 21:00:00,1637.1400146484375,1663.1500244140625,1632.43994140625,1659.3299560546875,1659.3299560546875,0,0.013727484882159358,0.013634116466847663,1683.4599975585938,1661.5063940429689,1676.6794156507804,0.18624351141922454,46.33983142788801
IMOEX.ME,2015-05-21 21:00:00,1659.469970703125,1667.8800048828125,1653.030029296875,1665.6600341796875,1665.6600341796875,0,0.0038148399008299805,0.003807581852101868,1681.2309997558593,1661.5119946289062,1675.6299507487715,0.17661656677196122,47.77882784835845
IMOEX.ME,2015-05-24 21:00:00,1665.75,1666.3800048828125,1641.9599609375,1655.4000244140625,1655.4000244140625,0,-0.006159726207681904,-0.006178775587421109,1680.122998046875,1661.190595703125,1673.7032910978469,0.1646455258866303,45.642346846221606
IMOEX.ME,2015-05-25 21:00:00,1655.8499755859375,1666.8299560546875,1646.1300048828125,1651.6600341796875,1651.6600341796875,0,-0.0022592667507654873,-0.002261822744397678,1679.5739990234374,1660.9297973632813,1671.6039332961175,0.16188147345421416,44.854972044342844
IMOEX.ME,2015-05-26 21:00:00,1651.72998046875,1664.199951171875,1637.43994140625,1660.97998046875,1660.97998046875,0,0.005642775205668471,0.0056269143877051495,1678.4880004882812,1661.591796875,1670.5921282649397,0.15695570940918988,47.29499025582475
IMOEX.ME,2015-05-27 21:00:00,1660.6500244140625,1678.6400146484375,1656.239990234375,1657.6199951171875,1657.6199951171875,0,-0.002022893346742327,-0.00202494215897384,1677.5080017089845,1662.547197265625,1669.356687012773,0.15674391030833826,46.49623604292832
IMOEX.ME,2015-05-28 21:00:00,1657.6700439453125,1680.010009765625,1609.18994140625,1609.18994140625,1609.18994140625,0,-0.029216620126203074,-0.029651925307351674,1674.072998046875,1662.497197265625,1663.6265207645326,0.18751156639083022,36.838731187268486
IMOEX.ME,2015-05-31 21:00:00,1610.0699462890625,1640.8900146484375,1610.0699462890625,1616.93994140625,1616.93994140625,0,0.00481608777222875,0.0048045275234374135,1671.3704956054687,1662.1935961914062,1659.1801798732677,0.18890100741359805,39.02143968663211
IMOEX.ME,2015-06-01 21:00:00,1616.969970703125,1650.6199951171875,1612.8699951171875,1643.4100341796875,1643.4100341796875,0,0.016370486061725087,0.016237934322596938,1669.1239990234376,1662.9023974609374,1657.6782612357838,0.19493600731856095,45.89835685848539
IMOEX.ME,2015-06-02 21:00:00,1643.989990234375,1653.4000244140625,1616.06005859375,1628.8699951171875,1628.8699951171875,0,-0.008847481006015512,-0.008886852363009875,1664.4774963378907,1662.9069970703124,1654.9346168435366,0.17994597383210342,43.027834650100495
IMOEX.ME,2015-06-03 21:00:00,1628.800048828125,1644.3399658203125,1627.050048828125,1638.0699462890625,1638.0699462890625,0,0.005648057364586068,0.005632166894037969,1660.6654907226562,1663.611396484375,1653.3284577431104,0.18225881459781593,45.35649914223114
IMOEX.ME,2015-06-04 21:00:00,1638.1199951171875,1652.0699462890625,1633.489990234375,1652.0699462890625,1652.0699462890625,0,0.008546643586078817,0.008510327799802672,1658.919989013672,1664.2803955078125,1653.2085995093917,0.17842601744398956,48.78695614756766
IMOEX.ME,2015-06-07 21:00:00,1652.2099609375,1668.4599609375,1642.199951171875,1646.8900146484375,1646.8900146484375,0,-0.0031354190857719733,-0.00314034481103041,1655.8384887695313,1664.9081958007812,1652.6068295226341,0.17095758495955427,47.59635088291967
IMOEX.ME,2015-06-08 21:00:00,1646.8900146484375,1665.9200439453125,1637.4000244140625,1664.010009765625,1664.010009765625,0,0.010395348180456399,0.010341688104963798,1653.8079895019532,1666.5515966796875,1653.6928466886334,0.17631016389837556,51.78443705358437
IMOEX.ME,2015-06-09 21:00:00,1664.030029296875,1667.18994140625,1650.8900146484375,1653.0899658203125,1653.0899658203125,0,-0.006562486932906508,-0.006584114723602534,1652.3494873046875,1668.1823950195312,1653.635429463079,0.17184435702238826,49.08950297258241
IMOEX.ME,2015-06-10 21:00:00,1653.06005859375,1654.8900146484375,1638.1800537109375,1652.239990234375,1652.239990234375,0,-0.0005141738220616476,-0.000514306054750295,1651.082989501953,1668.9703955078126,1653.5025304889166,0.17169744107092993,48.87628988074919
